0   -9.12924
29.5	-13.40587
29.6	-13.38859
29.7	-13.36681
29.8	-13.34042
29.9	-13.30976
30	-13.27495
30.1	-13.23594
30.2	-13.19304
30.3	-13.14643
30.4	-13.09615
30.5	-13.04217
30.6	-12.9848
30.7	-12.92402
30.8	-12.86002
30.9	-12.79273
31	-12.72237
31.1	-12.64903
31.2	-12.57249
31.3	-12.49313
31.4	-12.41106
31.5	-12.32588
31.6	-12.238
31.7	-12.14737
31.8	-12.05405
31.9	-11.95789
32	-11.85914
32.1	-11.7576
32.2	-11.65322
32.3	-11.5463
32.4	-11.43666
32.5	-11.32414
32.6	-11.20899
32.7	-11.09112
32.8	-10.97036
32.9	-10.84676
33	-10.72031
33.1	-10.59107
33.2	-10.45889
33.3	-10.32378
33.4	-10.1856
33.5	-10.04454
33.6	-9.90036
33.7	-9.75312
33.8	-9.60265
33.9	-9.44922
34	-9.29247
34.1	-9.13264
34.2	-8.96951
34.3	-8.80315
34.4	-8.6336
34.5	-8.46073
34.6	-8.28458
34.7	-8.10518
34.8	-7.9225
34.9	-7.73648
35	-7.54723
35.1	-7.3548
35.2	-7.15907
35.3	-6.96027
35.4	-6.75825
35.5	-6.55315
35.6	-6.34508
35.7	-6.13408
35.8	-5.92009
35.9	-5.70334
36	-5.48389
36.1	-5.26184
36.2	-5.03729
36.3	-4.8103
36.4	-4.58111
36.5	-4.34978
36.6	-4.11651
36.7	-3.88141
36.8	-3.64461
36.9	-3.4064
37	-3.16682
37.1	-2.9262
37.2	-2.68465
37.3	-2.44242
37.4	-2.1997
37.5	-1.95678
37.6	-1.71376
37.7	-1.47104
37.8	-1.22886
37.9	-0.98726
38	-0.74685
38.1	-0.50762
38.2	-0.26994
38.3	-0.03414
38.4	0.19956
38.5	0.43083
38.6	0.65932
38.7	0.88477
38.8	1.10697
38.9	1.32541
39	1.53995
39.1	1.75023
39.2	1.95588
39.3	2.15657
39.4	2.3521
39.5	2.54204
39.6	2.7261
39.7	2.90398
39.8	3.07543
39.9	3.23999
40	3.39747
40.1	3.54756
40.2	3.68991
40.3	3.82426
40.4	3.95033
40.5	4.06786
40.6	4.17654
40.7	4.27615
40.8	4.36644
40.9	4.44709
41	4.51796
41.1	4.57878
41.2	4.62936
41.3	4.66951
41.4	4.69905
41.5	4.7178
41.6	4.72564
41.7	4.72238
41.8	4.70795
41.9	4.68224
42	4.64506
42.1	4.59649
42.2	4.53641
42.3	4.46482
42.4	4.38162
42.5	4.28693
42.6	4.18065
42.7	4.06296
42.8	3.93381
42.9	3.79338
43	3.64168
43.1	3.47891
43.2	3.30524
43.3	3.1208
43.4	2.92578
43.5	2.72044
43.6	2.50495
43.7	2.27963
43.8	2.04476
43.9	1.80062
44	1.54759
44.1	1.2859
44.2	1.01604
44.3	0.7383
44.4	0.45324
44.5	0.1611
44.6	-0.13754
44.7	-0.44221
44.8	-0.75257
44.9	-1.06786
45	-1.38786
45.1	-1.71174
45.2	-2.03912
45.3	-2.36941
45.4	-2.70198
45.5	-3.03626
45.6	-3.37163
45.7	-3.7075
45.8	-4.04321
45.9	-4.37813
46	-4.71161
46.1	-5.04294
46.2	-5.37155
46.3	-5.69677
46.4	-6.01783
46.5	-6.33418
46.6	-6.64508
46.7	-6.94986
46.8	-7.2479
46.9	-7.5385
47	-7.82098
47.1	-8.09477
47.2	-8.35917
47.3	-8.61343
47.4	-8.8572
47.5	-9.08954
47.6	-9.31008
47.7	-9.51819
47.8	-9.71334
47.9	-9.89475
48	-10.06228
48.1	-10.215
48.2	-10.35272
48.3	-10.47485
48.4	-10.58097
48.5	-10.67071
48.6	-10.74354
48.7	-10.7993
48.8	-10.83762
48.9	-10.85804
49	-10.86043
49.1	-10.8445
49.2	-10.81014
49.3	-10.75705
49.4	-10.68509
49.5	-10.59434
49.6	-10.48457
49.7	-10.35579
49.8	-10.20814
49.9	-10.04147
50	-9.8561
50.1	-9.65198
50.2	-9.42919
50.3	-9.18825
50.4	-8.92914
50.5	-8.65227
50.6	-8.35794
50.7	-8.04642
50.8	-7.71828
50.9	-7.37385
51	-7.01356
51.1	-6.63805
51.2	-6.24769
51.3	-5.84323
51.4	-5.42518
51.5	-4.99423
51.6	-4.55099
51.7	-4.09631
51.8	-3.63077
51.9	-3.15523
52	-2.67045
52.1	-2.17725
52.2	-1.67647
52.3	-1.16903
52.4	-0.65566
52.5	-0.13747
52.6	0.38479
52.7	0.91015
52.8	1.43765
52.9	1.96636
53	2.49525
53.1	3.02342
53.2	3.54986
53.3	4.07357
53.4	4.59368
53.5	5.10911
53.6	5.61893
53.7	6.12218
53.8	6.61789
53.9	7.10514
54	7.58299
54.1	8.05052
54.2	8.50682
54.3	8.95104
54.4	9.38232
54.5	9.79979
54.6	10.20271
54.7	10.59025
54.8	10.96168
54.9	11.31628
55	11.65335
55.1	11.97226
55.2	12.27239
55.3	12.55318
55.4	12.81408
55.5	13.0546
55.6	13.27428
55.7	13.47273
55.8	13.64959
55.9	13.80451
56	13.93725
56.1	14.04756
56.2	14.13529
56.3	14.20028
56.4	14.24249
56.5	14.26186
56.6	14.25841
56.7	14.23223
56.8	14.18342
56.9	14.11216
57	14.01865
57.1	13.90314
57.2	13.76599
57.3	13.60751
57.4	13.42811
57.5	13.22826
57.6	13.00845
57.7	12.7692
57.8	12.51108
57.9	12.23474
58	11.94081
58.1	11.63
58.2	11.30303
58.3	10.96064
58.4	10.60367
58.5	10.23292
58.6	9.84924
58.7	9.45349
58.8	9.0466
58.9	8.62948
59	8.20308
59.1	7.76834
59.2	7.32625
59.3	6.87776
59.4	6.42391
59.5	5.96566
59.6	5.50402
59.7	5.03997
59.8	4.57462
59.9	4.10882
60	3.64364
60.1	3.18009
60.2	2.71907
60.3	2.26163
60.4	1.80866
60.5	1.36113
60.6	0.91986
60.7	0.48579
60.8	0.0598
60.9	-0.35723
61	-0.76464
61.1	-1.1616
61.2	-1.54726
61.3	-1.92102
61.4	-2.2822
61.5	-2.63011
61.6	-2.96423
61.7	-3.28397
61.8	-3.58879
61.9	-3.87826
62	-4.15196
62.1	-4.40946
62.2	-4.65039
62.3	-4.87456
62.4	-5.08165
62.5	-5.27146
62.6	-5.44387
62.7	-5.59877
62.8	-5.736
62.9	-5.85571
63	-5.95779
63.1	-6.04231
63.2	-6.10947
63.3	-6.15939
63.4	-6.19234
63.5	-6.20843
63.6	-6.20798
63.7	-6.19139
63.8	-6.15903
63.9	-6.11115
64	-6.04838
64.1	-5.971
64.2	-5.87967
64.3	-5.77479
64.4	-5.65701
64.5	-5.5268
64.6	-5.38485
64.7	-5.23177
64.8	-5.06824
64.9	-4.89482
65	-4.71229
65.1	-4.52128
65.2	-4.32246
65.3	-4.11662
65.4	-3.90439
65.5	-3.68652
65.6	-3.46378
65.7	-3.23679
65.8	-3.0063
65.9	-2.77299
66	-2.53757
66.1	-2.30071
66.2	-2.0631
66.3	-1.82542
66.4	-1.58824
66.5	-1.35217
66.6	-1.11787
66.7	-0.88595
66.8	-0.65685
66.9	-0.43116
67	-0.2094
67.1	0.00809
67.2	0.22075
67.3	0.42826
67.4	0.63011
67.5	0.82612
67.6	1.01591
67.7	1.19924
67.8	1.3759
67.9	1.54556
68	1.70824
68.1	1.86368
68.2	2.01191
68.3	2.15279
68.4	2.28633
68.5	2.41261
68.6	2.5316
68.7	2.64344
68.8	2.74831
68.9	2.8463
69	2.93763
69.1	3.02254
69.2	3.10126
69.3	3.17409
69.4	3.24137
69.5	3.3034
69.6	3.36053
69.7	3.41322
69.8	3.46184
69.9	3.50682
70	3.54857
70.1	3.58761
70.2	3.62434
70.3	3.65932
70.4	3.69298
70.5	3.72584
70.6	3.75844
70.7	3.79123
70.8	3.82475
70.9	3.85951
71	3.89594
71.1	3.9346
71.2	3.97594
71.3	4.02043
71.4	4.06855
71.5	4.12075
71.6	4.1774
71.7	4.23899
71.8	4.30579
71.9	4.37823
72	4.45666
72.1	4.54141
72.2	4.63265
72.3	4.7307
72.4	4.83582
72.5	4.94811
72.6	5.06778
72.7	5.19492
72.8	5.32964
72.9	5.47197
73	5.62191
73.1	5.77948
73.2	5.94456
73.3	6.11705
73.4	6.29685
73.5	6.48374
73.6	6.6775
73.7	6.87789
73.8	7.08462
73.9	7.29737
74	7.51575
74.1	7.73938
74.2	7.96779
74.3	8.20055
74.4	8.43713
74.5	8.67702
74.6	8.91968
74.7	9.16448
74.8	9.41085
74.9	9.65813
75	9.90566
75.1	10.15277
75.2	10.39879
75.3	10.64298
75.4	10.88465
75.5	11.12304
75.6	11.35742
75.7	11.58703
75.8	11.81114
75.9	12.029
76	12.23986
76.1	12.44296
76.2	12.63758
76.3	12.82299
76.4	12.99846
76.5	13.16331
76.6	13.31683
76.7	13.4584
76.8	13.58733
76.9	13.70304
77	13.80489
77.1	13.89237
77.2	13.96492
77.3	14.02205
77.4	14.06329
77.5	14.08822
77.6	14.09644
77.7	14.08764
77.8	14.06147
77.9	14.01771
78	13.95612
78.1	13.87654
78.2	13.77884
78.3	13.66294
78.4	13.52885
78.5	13.37655
78.6	13.20613
78.7	13.01771
78.8	12.81148
78.9	12.58764
79	12.34648
79.1	12.08833
79.2	11.81352
79.3	11.52252
79.4	11.21577
79.5	10.89379
79.6	10.55713
79.7	10.20644
79.8	9.8423
79.9	9.46543
80	9.07656
80.1	8.67643
80.2	8.26587
80.3	7.8457
80.4	7.41677
80.5	6.97999
80.6	6.53625
80.7	6.08653
80.8	5.63179
80.9	5.17297
81	4.71113
81.1	4.24722
81.2	3.78228
81.3	3.31734
81.4	2.85348
81.5	2.39162
81.6	1.93288
81.7	1.47828
81.8	1.02882
81.9	0.5855
82	0.14928
82.1	-0.27879
82.2	-0.69773
82.3	-1.10679
82.4	-1.50492
82.5	-1.89115
82.6	-2.26485
82.7	-2.62505
82.8	-2.97102
82.9	-3.30206
83	-3.61739
83.1	-3.91635
83.2	-4.19838
83.3	-4.46292
83.4	-4.70944
83.5	-4.93739
83.6	-5.14647
83.7	-5.33618
83.8	-5.50636
83.9	-5.65667
84	-5.78682
84.1	-5.89681
84.2	-5.98653
84.3	-6.05581
84.4	-6.10483
84.5	-6.13356
84.6	-6.14224
84.7	-6.13094
84.8	-6.09997
84.9	-6.0496
85	-5.98017
85.1	-5.89213
85.2	-5.78591
85.3	-5.66205
85.4	-5.52102
85.5	-5.36348
85.6	-5.19002
85.7	-5.00138
85.8	-4.79824
85.9	-4.58141
86	-4.35161
86.1	-4.10976
86.2	-3.85664
86.3	-3.5932
86.4	-3.32023
86.5	-3.03876
86.6	-2.74975
86.7	-2.45411
86.8	-2.15282
86.9	-1.84685
87	-1.53719
87.1	-1.22496
87.2	-0.91094
87.3	-0.59623
87.4	-0.28179
87.5	0.0314
87.6	0.34242
87.7	0.65028
87.8	0.95412
87.9	1.25298
88	1.54608
88.1	1.83249
88.2	2.1114
88.3	2.38211
88.4	2.64379
88.5	2.89585
88.6	3.13749
88.7	3.36818
88.8	3.58734
88.9	3.79445
89	3.98901
89.1	4.17055
89.2	4.33877
89.3	4.49333
89.4	4.63391
89.5	4.76035
89.6	4.87246
89.7	4.97012
89.8	5.05328
89.9	5.12201
90	5.17625
90.1	5.21624
90.2	5.24209
90.3	5.25404
90.4	5.25234
90.5	5.23736
90.6	5.20944
90.7	5.16904
90.8	5.1166
90.9	5.05274
91	4.97793
91.1	4.89282
91.2	4.79807
91.3	4.69438
91.4	4.58242
91.5	4.463
91.6	4.33688
91.7	4.2049
91.8	4.0679
91.9	3.92668
92	3.78219
92.1	3.63531
92.2	3.48693
92.3	3.33795
92.4	3.18934
92.5	3.04191
92.6	2.8967
92.7	2.75456
92.8	2.61641
92.9	2.48315
93	2.35558
93.1	2.23467
93.2	2.12121
93.3	2.01602
93.4	1.91981
93.5	1.83344
93.6	1.75752
93.7	1.69283
93.8	1.63997
93.9	1.59951
94	1.57209
94.1	1.55806
94.2	1.55806
94.3	1.57232
94.4	1.60129
94.5	1.64535
94.6	1.70454
94.7	1.77918
94.8	1.86937
94.9	1.97518
95	2.09658
95.1	2.23354
95.2	2.38595
95.3	2.55359
95.4	2.73625
95.5	2.93363
95.6	3.14534
95.7	3.371
95.8	3.6101
95.9	3.86213
96	4.12639
96.1	4.4024
96.2	4.6893
96.3	4.98639
96.4	5.29284
96.5	5.60784
96.6	5.93048
96.7	6.25982
96.8	6.59486
96.9	6.93459
97	7.27792
97.1	7.62387
97.2	7.97123
97.3	8.31892
97.4	8.66579
97.5	9.01064
97.6	9.35231
97.7	9.6896
97.8	10.0213
97.9	10.34626
98	10.66322
98.1	10.97105
98.2	11.26854
98.3	11.55452
98.4	11.82784
98.5	12.0874
98.6	12.33206
98.7	12.56079
98.8	12.77253
98.9	12.96627
99	13.14106
99.1	13.296
99.2	13.43017
99.3	13.54279
99.4	13.63307
99.5	13.7003
99.6	13.74385
99.7	13.7631
99.8	13.75751
99.9	13.72665
100	13.6701
100.1	13.58753
100.2	13.47871
100.3	13.34344
100.4	13.18161
100.5	12.9932
100.6	12.77821
100.7	12.53681
100.8	12.26917
100.9	11.97556
101	11.65634
101.1	11.31191
101.2	10.94279
101.3	10.54953
101.4	10.13279
101.5	9.6933
101.6	9.23181
101.7	8.7492
101.8	8.24639
101.9	7.72437
102	7.18418
102.1	6.62693
102.2	6.05377
102.3	5.46596
102.4	4.86472
102.5	4.25134
102.6	3.62725
102.7	2.99382
102.8	2.35247
102.9	1.70471
103	1.05195
103.1	0.39569
103.2	-0.26239
103.3	-0.92092
103.4	-1.5782
103.5	-2.23268
103.6	-2.88287
103.7	-3.52717
103.8	-4.16403
103.9	-4.79187
104	-5.40914
104.1	-6.01445
104.2	-6.60623
104.3	-7.18304
104.4	-7.74341
104.5	-8.28609
104.6	-8.8096
104.7	-9.31272
104.8	-9.79418
104.9	-10.25294
105	-10.68755
105.1	-11.09731
105.2	-11.48085
105.3	-11.83764
105.4	-12.16643
105.5	-12.4667
105.6	-12.73745
105.7	-12.97841
105.8	-13.1886
105.9	-13.36797
106	-13.51582
106.1	-13.63198
106.2	-13.7162
106.3	-13.76826
106.4	-13.78826
106.5	-13.77617
106.6	-13.73207
106.7	-13.65632
106.8	-13.54905
106.9	-13.41058
107	-13.24173
